"LXA","Gonggar/Lhasa","Gonggar","China","CN",29.293056,90.900278,713,"Volksrepubliek China",\N,\N,1814991
"GYS","Guang Yuan","Guang Yuan","China","CN",32.052500,115.003333,713,"Volksrepubliek China",\N,\N,1814991
"GHN","Guanghan","Guanghan","China","CN",30.466667,106.650000,713,"Volksrepubliek China",\N,\N,1814991
"LHK","Guanghua","Guanghua","China","CN",32.266667,111.633333,713,"Volksrepubliek China",\N,1804386,1814991
"KWL","Guilin","Guilin","China","CN",25.218056,110.039167,713,"Volksrepubliek China","Guilin",1809498,1814991
"KWE","Guiyang","Guiyang","China","CN",26.666667,107.016667,713,"Volksrepubliek China","Guiyang",1809461,1814991
"HAK","Haikou","Haikou","China","CN",19.983333,110.033333,713,"Volksrepubliek China","Haikou",1809078,1814991
"HLD","Hailar","Hailar","China","CN",49.200000,119.700000,713,"Volksrepubliek China",\N,2037078,1814991
"HMI","Hami","Hami","China","CN",42.483333,93.505556,713,"Volksrepubliek China","Hami",1529484,1814991
"HGH","Hangzhou","Hangzhou","China","CN",30.300000,120.283333,713,"Volksrepubliek China","Hangzhou",1808926,1814991
"HZG","Hanzhong","Hanzhong","China","CN",32.983333,107.183333,713,"Volksrepubliek China",\N,1808857,1814991
"HRB","Harbin","Harbin","China","CN",46.016667,126.583333,713,"Volksrepubliek China","Harbin",2037013,1814991
"ZMY","Harbour","Huangpu","China","CN",30.550000,116.433333,713,"Volksrepubliek China",\N,1807301,1814991
"HEK","Heihe","Heihe","China","CN",50.250000,127.300000,713,"Volksrepubliek China","Heihe",2036973,1814991
"HNY","Hengyang","Hengyang","China","CN",26.905278,112.627778,713,"Volksrepubliek China",\N,1808370,1814991
"HET","Hohhot","Hohhot","China","CN",40.833333,111.616667,713,"Volksrepubliek China","Hohhot",2036892,1814991
"SHA","Hongqiao","Shanghai","China","CN",31.200000,121.341111,713,"Volksrepubliek China","Sjanghai",1796236,1814991
"HTN","Hotan","Hotan","China","CN",40.500000,78.500000,713,"Volksrepubliek China","Hotan",1281019,1814991
"HHA","Huanghua International","Changsha","China","CN",28.189167,113.219722,713,"Volksrepubliek China","Changsha",1815577,1814991
"HYN","Huangyan","Huangyan","China","CN",28.416667,122.366667,713,"Volksrepubliek China",\N,1807143,1814991
"HUZ","Huizhou","Huizhou","China","CN",23.083333,114.400000,713,"Volksrepubliek China",\N,1806776,1814991
"ZTI","Humen Port","Humen","China","CN",22.826667,113.671667,713,"Volksrepubliek China",\N,1806696,1814991
"JMU","Jiamusi","Jiamusi","China","CN",46.833333,130.350000,713,"Volksrepubliek China","Jiamusi",2036581,1814991
"ZBD","Jiang Men Ferry","Jiang Men","China","CN",28.739167,118.622778,713,"Volksrepubliek China",\N,\N,1814991
"JGN","Jiayuguan","Jiayuguan","China","CN",39.750000,98.250000,713,"Volksrepubliek China","Jiayuguan",1280957,1814991
"JIL","Jilin","Jilin","China","CN",43.866667,126.650000,713,"Volksrepubliek China","Jilin",2036502,1814991
"TNA","Jinan","Jinan","China","CN",36.750000,116.966667,713,"Volksrepubliek China","Jinan",1805753,1814991
"JDZ","Jingdezhen","Jingdezhen","China","CN",29.266667,117.183333,713,"Volksrepubliek China","Jingdezhen",1805680,1814991
"JNG","Jining","Jining","China","CN",41.027500,113.105833,713,"Volksrepubliek China",\N,2036458,1814991
"JJN","Jinjiang","Jinjiang","China","CN",24.900000,118.583333,713,"Volksrepubliek China",\N,1805505,1814991
"JNZ","Jinzhou","Jinzhou","China","CN",39.100000,121.716667,713,"Volksrepubliek China",\N,2036427,1814991
"JZH","Jiu Zhai Huang Long","Song Pan","China","CN",32.836944,103.681944,713,"Volksrepubliek China",\N,\N,1814991
"CHW","Jiuhuang","Jiuquan","China","CN",39.766667,98.483333,713,"Volksrepubliek China",\N,1279945,1814991
"JIU","Jiujiang","Jiujiang","China","CN",29.733333,115.983333,713,"Volksrepubliek China",\N,1805179,1814991
"KRY","Karamay","Karamay","China","CN",45.616667,84.883333,713,"Volksrepubliek China",\N,\N,1814991
"KHG","Kashi","Kashi","China","CN",39.666667,76.016667,713,"Volksrepubliek China","Kashgar",1280849,1814991
"KRL","Korla","Korla","China","CN",41.733333,86.150000,713,"Volksrepubliek China",\N,1529376,1814991
"KMG","Kunming","Kunming","China","CN",24.992500,102.743611,713,"Volksrepubliek China","Kunming",1804651,1814991
"KCA","Kuqa","Kuqa","China","CN",41.566667,82.733333,713,"Volksrepubliek China",\N,1529363,1814991
"LHW","Lanzhou Airport","Lanzhou","China","CN",36.016667,103.750000,713,"Volksrepubliek China","Lanzhou",1804430,1814991
"LZD","Lanzhoudong","Lanzhou","China","CN",36.016667,103.683333,713,"Volksrepubliek China","Lanzhou",1804430,1814991
"LCX","Liancheng","Longyan","China","CN",23.866667,109.250000,713,"Volksrepubliek China",\N,\N,1814991
"LIA","Liangping","Liangping","China","CN",30.816667,107.700000,713,"Volksrepubliek China",\N,\N,1814991
"ZIY","Lianhuashan Port","Lianhuashan","China","CN",23.216667,113.433333,713,"Volksrepubliek China",\N,\N,1814991
"LYG","Lianyungang","Lianyungang","China","CN",34.550000,119.250000,713,"Volksrepubliek China",\N,1788694,1814991
"LJG","Lijiang","Lijiang City","China","CN",23.584722,102.009722,713,"Volksrepubliek China",\N,\N,1814991
"LNJ","Lincang","Lincang","China","CN",23.900000,100.033333,713,"Volksrepubliek China",\N,\N,1814991
"LLF","LingLing","LingLing","China","CN",26.233333,111.616667,713,"Volksrepubliek China",\N,\N,1814991
"LXI","Linxi","Linxi","China","CN",25.950000,109.616667,713,"Volksrepubliek China",\N,1803334,1814991
"LYI","Linyi","Linyi","China","CN",35.063056,118.342778,713,"Volksrepubliek China",\N,1803318,1814991
"HZH","Liping","Liping City","China","CN",32.783333,106.666667,713,"Volksrepubliek China",\N,\N,1814991
"NGB","Lishe International Airport","Ningbo","China","CN",29.826667,121.461944,713,"Volksrepubliek China","Ningbo",1799397,1814991
"LZH","Liuzhou","Liuzhou","China","CN",24.366667,109.533333,713,"Volksrepubliek China",\N,\N,1814991
"NKG","Lukou International Airport","Nanking/nanjing","China","CN",31.741944,118.861944,713,"Volksrepubliek China",\N,\N,1814991
"LYA","Luoyang","Luoyang","China","CN",34.683333,112.466667,713,"Volksrepubliek China",\N,1801799,1814991
"LUZ","Lushan","Lushan","China","CN",29.633333,115.950000,713,"Volksrepubliek China",\N,\N,1814991
"LZO","Luzhou","Luzhou","China","CN",28.883333,105.350000,713,"Volksrepubliek China",\N,\N,1814991
"LUM","Mangshi","Luxi","China","CN",24.483333,98.516667,713,"Volksrepubliek China",\N,1784310,1814991
"NZH","Manzhouli","Manzhouli","China","CN",49.600000,117.433333,713,"Volksrepubliek China","Manzhouli",2035836,1814991
"MXZ","Meixian","Meixian","China","CN",24.350000,116.133333,713,"Volksrepubliek China",\N,1800779,1814991
"MIG","Mian Yang","Mian Yang","China","CN",31.483333,104.733333,429,"Volksrepubliek China",\N,\N,1814991
"MDG","Mudanjiang","Mudanjiang","China","CN",44.600000,129.500000,713,"Volksrepubliek China",\N,2035715,1814991
"KHN","Nanchang","Nanchang","China","CN",28.633333,115.800000,713,"Volksrepubliek China","Nanchang",1800163,1814991
"NAO","Nanchong","Nanchong","China","CN",30.800000,106.066667,713,"Volksrepubliek China",\N,1810437,1814991
"ZEF","Nanhai Ferry","Nanhai","China","CN",39.966667,119.783333,713,"Volksrepubliek China",\N,\N,1814991
"NNG","Nanning","Nanning","China","CN",22.783333,108.000000,713,"Volksrepubliek China","Nanning",1799869,1814991
"NTG","Nantong","Nantong","China","CN",9.550000,-0.733333,713,"Volksrepubliek China",\N,1805408,1814991
"NNY","Nanyang","Nanyang","China","CN",33.000000,112.533333,713,"Volksrepubliek China",\N,1799629,1814991
"NAY","Nanyuan Airport","Beijing","China","CN",40.250000,116.500000,713,"Volksrepubliek China","Peking",1816670,1814991
"CAN","New Baiyun","Guangzhou","China","CN",23.392500,113.298889,713,"Volksrepubliek China","Kanton",1809858,1814991
"ZAX","Pan Yu Ferry","Pan Yu","China","CN",25.083333,119.050000,713,"Volksrepubliek China",\N,\N,1814991
"PNJ","Peng Lai/Sha He Kou","Peng Lai","China","CN",42.446389,119.573611,713,"Volksrepubliek China",\N,\N,1814991
"XTF","Port Free Trade Zone","Tianjin","China","CN",39.142222,117.176667,713,"Volksrepubliek China","Tianjin",1792947,1814991
"PVG","Pu Dong","Shanghai","China","CN",31.143333,121.805278,713,"Volksrepubliek China","Sjanghai",1796236,1814991
"IQM","Qiemo","Qiemo","China","CN",38.133333,85.533333,713,"Volksrepubliek China",\N,\N,1814991
"TAO","Qingdao","Qingdao","China","CN",36.100000,120.316667,713,"Volksrepubliek China","Qingdao",1797929,1814991
"IQN","Qingyang","Qingyang","China","CN",36.100000,107.783333,713,"Volksrepubliek China",\N,1797658,1814991
"SHP","Qinhuangdao","Qinhuangdao","China","CN",45.016667,119.750000,713,"Volksrepubliek China","Qinhuangdao",1797595,1814991
"NDG","Qiqihar","Qiqihar","China","CN",47.516667,112.133333,713,"Volksrepubliek China","Qiqihar",2035265,1814991
"RUG","Rugao","Rugao","China","CN",32.388333,120.555278,713,"Volksrepubliek China",\N,\N,1814991
"HFE","Shanghai","Luogang","China","CN",31.950000,117.283333,713,"Volksrepubliek China",\N,\N,1814991
"SHF","Shanhaiguan","Shanhaiguan","China","CN",39.983333,119.750000,713,"Volksrepubliek China",\N,\N,1814991
"SXJ","Shanshan","Shanshan","China","CN",42.816667,90.233333,713,"Volksrepubliek China",\N,\N,1814991
"SWA","Shantou","Shantou","China","CN",23.383333,116.683333,713,"Volksrepubliek China","Shantou",1795940,1814991
"HSC","Shaoguan","Shaoguan","China","CN",24.833333,113.616667,713,"Volksrepubliek China",\N,1795874,1814991
"SHS","Shashi","Shashi","China","CN",30.316667,112.233333,713,"Volksrepubliek China",\N,1795816,1814991
"ZCU","She Kou Ferry","She Kou","China","CN",22.466667,114.433333,713,"Volksrepubliek China",\N,\N,1814991
"ZYK","Shekou Port","Shekou","China","CN",30.700000,114.350000,713,"Volksrepubliek China",\N,\N,1814991
"SHE","Shenyang","Shenyang","China","CN",41.871667,123.433333,713,"Volksrepubliek China","Shenyang",2034937,1814991
"SZX","Shenzhen","Shenzhen","China","CN",22.550000,113.916667,713,"Volksrepubliek China","Shenzhen",1795565,1814991
"CTU","Shuangliu","Chengdu","China","CN",30.578611,103.947222,713,"Volksrepubliek China","Chengdu",1815286,1814991
"ZAS","Shunde Ferry","Shunde","China","CN",22.840833,113.245278,713,"Volksrepubliek China","Shunde",1814082,1814991
"SYM","Simao","Simao","China","CN",22.833333,101.000000,713,"Volksrepubliek China",\N,\N,1814991
"SZV","Suzhou","Suzhou","China","CN",39.766667,98.566667,713,"Volksrepubliek China","Suzhou",1886760,1814991
"TCG","Tacheng","Tacheng","China","CN",27.600000,99.466667,713,"Volksrepubliek China",\N,\N,1814991
"ZCA","Tai Shan","Tai Shan","China","CN",36.500000,117.333333,713,"Volksrepubliek China",\N,\N,1814991
"TYN","Taiyuan","Taiyuan","China","CN",37.858056,112.580833,713,"Volksrepubliek China",\N,1793511,1814991
"WUH","Tianhe International","Wuhan","China","CN",30.783889,114.208056,86,"Volksrepubliek China","Wuhan",1791247,1814991
"TSN","Tianjin Binhai International","Tianjin","China","CN",39.142222,117.176667,713,"Volksrepubliek China","Tianjin",1792947,1814991
"TNH","Tonghua Liuhe","Tonghua","China","CN",41.676944,125.753056,713,"Volksrepubliek China",\N,\N,1814991
"TGO","Tongliao","Tongliao","China","CN",43.612500,122.265278,713,"Volksrepubliek China",\N,2034400,1814991
"TEN","Tongren","Tongren","China","CN",35.508889,102.010833,713,"Volksrepubliek China",\N,1792592,1814991
"TXN","Tunxi","Tunxi","China","CN",29.711389,118.312500,713,"Volksrepubliek China",\N,1792359,1814991
"HLH","Ulanhot","Ulanhot","China","CN",46.083333,122.083333,713,"Volksrepubliek China",\N,\N,1814991
"URC","Urumqi","Urumqi","China","CN",43.933333,87.733333,713,"Volksrepubliek China","Ürümqi",1529102,1814991
"WXN","Wanxian","Wanxian","China","CN",30.900000,108.466667,713,"Volksrepubliek China",\N,1791748,1814991
"WEF","Weifang","Weifang","China","CN",36.710000,119.101944,713,"Volksrepubliek China",\N,1791681,1814991
"WEH","Weihai","Weihai","China","CN",32.437500,121.270833,713,"Volksrepubliek China",\N,1791673,1814991
"WNZ","Wenzhou","Wenzhou","China","CN",28.000000,121.666667,713,"Volksrepubliek China",\N,1791388,1814991
"WHU","Wuhu","Wuhu","China","CN",-2.533333,24.966667,713,"Volksrepubliek China","Wuhu",1791236,1814991
"WUX","Wuxi","Wuxi","China","CN",31.494444,120.429444,713,"Volksrepubliek China","Wuxi",1790923,1814991
"XMN","Xiamen","Xiamen","China","CN",24.466667,118.116667,713,"Volksrepubliek China","Xiamen",1790645,1814991
"XFN","Xiangfan","Xiangfan","China","CN",32.050000,112.016667,713,"Volksrepubliek China","Xiangfan",1790587,1814991
"XIY","Xianyang","Xi An","China","CN",34.447222,108.751667,713,"Volksrepubliek China",\N,\N,1814991
"XIC","Xichang","Xichang","China","CN",27.966667,102.216667,713,"Volksrepubliek China","Xichang",1789647,1814991
"SIA","Xiguan","Xi An","China","CN",34.366667,108.700000,713,"Volksrepubliek China",\N,\N,1814991
"XIL","Xilinhot","Xilinhot","China","CN",43.966667,116.066667,713,"Volksrepubliek China",\N,\N,1814991
"ZBZ","Xin Hui Ferry","Xin Hui","China","CN",44.018333,114.955556,713,"Volksrepubliek China",\N,\N,1814991
"XEN","Xingcheng","Xingcheng","China","CN",40.733333,118.616667,713,"Volksrepubliek China",\N,2033766,1814991
"XIN","Xingning","Xingning","China","CN",24.150000,115.750000,713,"Volksrepubliek China",\N,\N,1814991
"XNT","Xingtai","Xingtai","China","CN",37.071944,114.484444,713,"Volksrepubliek China",\N,1788927,1814991
"ACX","Xingyi","Xingyi","China","CN",25.050000,104.983333,713,"Volksrepubliek China",\N,\N,1814991
"XNN","Xining","Xining","China","CN",36.549722,101.750000,713,"Volksrepubliek China","Xining",1788852,1814991
"XUZ","Xuzhou","Xuzhou","China","CN",34.266667,117.183333,713,"Volksrepubliek China","Xuzhou",1787824,1814991
"YNZ","Yancheng","Yancheng","China","CN",33.385556,120.125278,713,"Volksrepubliek China",\N,1787746,1814991
"YNJ","Yanji","Yanji","China","CN",42.882778,129.451389,713,"Volksrepubliek China",\N,2035966,1814991
"YNT","Yantai","Yantai","China","CN",37.401667,121.371667,713,"Volksrepubliek China",\N,1787093,1814991
"YBP","Yibin","Yibin","China","CN",28.816667,104.533333,713,"Volksrepubliek China",\N,1786770,1814991
"YIH","Yichang","Yichang","China","CN",30.700000,111.183333,713,"Volksrepubliek China","Yichang",1786764,1814991
"YLN","Yilan","Yilan","China","CN",46.316667,129.566667,713,"Volksrepubliek China",\N,2033403,1814991
"INC","Yinchuan","Yinchuan","China","CN",38.366667,106.366667,713,"Volksrepubliek China","Yinchuan",1786657,1814991
"YIN","Yining","Yining","China","CN",43.916667,81.233333,713,"Volksrepubliek China",\N,\N,1814991
"YIW","Yiwu","Yiwu","China","CN",29.266667,120.050000,713,"Volksrepubliek China",\N,1814870,1814991
"YUA","Yuanmou","Yuanmou","China","CN",25.650000,101.916667,713,"Volksrepubliek China",\N,\N,1814991
"UYN","Yulin","Yulin","China","CN",38.333333,109.483333,713,"Volksrepubliek China",\N,1785781,1814991
"YCU","Yun Cheng","Yun Cheng","China","CH",35.183333,111.050000,713,\N,\N,\N,\N
"ZHA","Zhanjiang","Zhanjiang","China","CN",21.266667,110.466667,713,"Volksrepubliek China","Zhanjiang",1784990,1814991
"ZAT","Zhaotong","Zhaotong","China","CN",27.316667,103.800000,713,"Volksrepubliek China",\N,1784841,1814991
"CGO","Zhengzhou","Zhengzhou","China","CN",34.750000,113.416667,713,"Volksrepubliek China","Zhengzhou",1784658,1814991
"ZGC","Zhongchuan","Lanzhou","China","CN",36.016667,103.716667,713,"Volksrepubliek China","Lanzhou",1804430,1814991
"ZGN","Zhongshan Ferry Port","Zhongshan","China","CN",22.516667,113.366667,713,"Volksrepubliek China",\N,1795060,1814991
"HSN","Zhoushan","Zhoushan","China","CN",29.935000,122.359167,713,"Volksrepubliek China",\N,1886762,1814991
"ZYI","Zunyi","Zunyi","China","CN",27.666667,106.833333,713,"Volksrepubliek China",\N,1783621,1814991
"CCK","Cocos Islands","Cocos Islands","Cocos","CC",-12.183333,96.833333,812,\N,\N,\N,\N
"ACD","Acandi","Acandi","Colombia","CO",8.500000,-73.633333,327,\N,\N,3690572,3686121
"ARF","Acaricuara","Acaricuara","Colombia","CO",0.533333,-70.133333,327,\N,\N,\N,3686121
"ACL","Aguaclara","Aguaclara","Colombia","CO",4.750000,-73.000000,327,\N,\N,\N,3686121
"OCV","Aguasclaras","Ocana","Colombia","CO",8.250000,-73.783333,327,\N,\N,3673662,3686121
"SOX","Alberto Lleras Camargo","Sogamoso","Colombia","CO",5.683333,-72.950000,327,\N,\N,3667873,3686121
"CLO","Alfonso B. Aragon","Cali","Colombia","CO",3.457500,-76.496389,327,\N,"Cali",3687925,3686121
"AFI","Amalfi","Amalfi","Colombia","CO",6.916667,-75.066667,327,\N,\N,3690010,3686121
"ADN","Andes","Andes","Colombia","CO",5.666667,-75.883333,327,\N,\N,3689899,3686121
"APO","Apartado","Apartado","Colombia","CO",7.033333,-77.200000,327,\N,\N,3689798,3686121
"API","Apiay","Apiay","Colombia","CO",4.068889,-73.051944,327,\N,\N,\N,3686121
"ACR","Araracuara","Araracuara","Colombia","CO",-0.383333,-72.300000,327,\N,\N,\N,3686121
"AUC","Arauca","Arauca","Colombia","CO",7.066667,-70.733333,327,\N,"Arauca",3689718,3686121
"ARQ","Arauquita","Arauquita","Colombia","CO",7.036111,-71.440278,327,\N,\N,\N,3686121
"ARO","Arboletas","Arboletas","Colombia","CO",8.866667,-76.433333,327,\N,\N,3689693,3686121
"ACM","Arica","Arica","Colombia","CO",-2.133333,-71.783333,327,\N,\N,\N,3686121
"AYC","Ayacucho","Ayacucho","Colombia","CO",8.600000,-73.616667,327,\N,\N,\N,3686121
"AYA","Ayapel","Ayapel","Colombia","CO",8.300000,-75.150000,327,\N,\N,3689381,3686121
"BHF","Bahia Cupica","Bahia Cupica","Colombia","CO",6.550000,-77.333333,327,\N,\N,\N,3686121
"BSC","Bahia Solano","Bahia Solano","Colombia","CO",6.183333,-77.400000,327,\N,\N,3689325,3686121
"MGN","Baracoa","Magangue","Colombia","CO",9.266667,-74.883333,327,\N,\N,3675692,3686121
"BAC","Barranca De Upia","Barranca De Upia","Colombia","CO",4.583333,-72.966667,327,\N,\N,3689167,3686121
"NBB","Barrancominas","Barrancominas","Colombia","CO",3.333333,-70.333333,327,\N,\N,\N,3686121
"BUN","Buenaventura","Buenaventura","Colombia","CO",3.833333,-77.000000,327,\N,\N,3688452,3686121
"CUC","Camilo Dazo","Cucuta","Colombia","CO",7.916667,-72.533333,327,\N,"Cúcuta",3685533,3686121
"CJD","Candilejas","Candilejas","Colombia","CO",2.066667,-74.583333,327,\N,\N,\N,3686121
"PSO","Cano","Pasto","Colombia","CO",1.466667,-77.250000,327,\N,\N,3672778,3686121
"FLA","Capitolio","Florencia","Colombia","CO",1.583333,-75.533333,327,\N,\N,3682426,3686121
"CPB","Capurgana","Capurgana","Colombia","CO",8.633333,-77.333333,327,\N,\N,\N,3686121
"CQT","Caquetania","Caquetania","Colombia","CO",2.033333,-74.216667,327,\N,\N,\N,3686121
"CCO","Carimagua","Carimagua","Colombia","CO",4.566667,-71.333333,327,\N,\N,\N,3686121
"SRS","Cartagena","San Marcos","Colombia","CO",8.666667,-75.133333,327,\N,\N,3669346,3686121
"CRC","Cartago","Cartago","Colombia","CO",4.766667,-75.933333,327,\N,\N,3687231,3686121
"CUO","Caruru","Caruru","Colombia","CO",1.033333,-71.233333,327,\N,\N,\N,3686121
"PZA","Casanare","Paz De Ariporo","Colombia","CO",5.783333,-71.816667,327,\N,\N,\N,3686121
"CSR","Casuarito","Casuarito","Colombia","CO",5.833333,-68.133333,327,\N,\N,\N,3686121
"CAQ","Caucasia","Caucasia","Colombia","CO",7.600000,-75.250000,327,\N,\N,3687025,3686121
"CPL","Chaparral","Chaparral","Colombia","CO",3.700000,-75.750000,327,\N,\N,3686793,3686121
"IGO","Chigorodo","Chigorodo","Colombia","CO",7.685000,-76.694722,327,\N,\N,3686636,3686121
"IVO","Chivolo","Chivolo","Colombia","CO",10.016667,-74.683333,327,\N,\N,3686445,3686121
"CIM","Cimitarra","Cimitarra","Colombia","CO",6.483333,-74.033333,327,\N,\N,3686255,3686121
"DZI","Codazzi","Codazzi","Colombia","CO",9.600000,-73.450000,327,\N,\N,\N,3686121
"CZU","Corozal","Corozal","Colombia","CO",9.333333,-75.283333,327,\N,\N,3685823,3686121
"CVE","Covenas","Covenas","Colombia","CO",9.400000,-75.733333,327,\N,\N,\N,3686121
"RAV","Cravo Norte","Cravo Norte","Colombia","CO",6.316667,-70.183333,327,\N,\N,3685702,3686121
"CUI","Currillo","Currillo","Colombia","CO",4.666667,-72.000000,327,\N,\N,\N,3686121
"BAQ","E Cortissoz","Barranquilla","Colombia","CO",10.883333,-74.783333,575,\N,"Barranquilla",3689147,3686121
"EBG","El Bagre","El Bagre","Colombia","CO",7.616667,-74.816667,327,\N,\N,3684945,3686121
"ECR","El Charco","El Charco","Colombia","CO",2.500000,-78.008333,327,\N,\N,\N,3686121
"AXM","El Eden","Armenia","Colombia","CO",4.516667,-75.666667,327,\N,\N,3689560,3686121
"ECO","El Encanto","El Encanto","Colombia","CO",-1.616667,-73.233333,327,\N,\N,\N,3686121
"ELJ","El Recreo","El Recreo","Colombia","CO",2.000000,-74.133333,327,\N,\N,\N,3686121
"EYP","El Yopal","El Yopal","Colombia","CO",5.350000,-72.383333,327,\N,\N,3665688,3686121
"BOG","Eldorado International","Bogota","Colombia","CO",4.703056,-74.138333,327,\N,"Bogota",3688689,3686121
"EOH","Enrique Olaya Herrera International Airport","Medellín","Colombia","CO",6.216667,-75.583333,327,\N,"Medellín",3674962,3686121
"ULQ","Farfan","Tulua","Colombia","CO",4.083333,-76.000000,327,\N,\N,3666645,3686121
"GRA","Gamarra","Gamarra","Colombia","CO",8.200000,-73.783333,327,\N,\N,3682182,3686121
"LET","Gen. A.V. Cobo","Leticia","Colombia","CO",-4.200000,-69.933333,327,\N,"Leticia",3676623,3686121
"GGL","Gilgal","Gilgal","Colombia","CO",8.333333,-77.083333,327,\N,\N,\N,3686121
"GIR","Girardot","Girardot","Colombia","CO",4.283333,-74.800000,327,\N,\N,3682028,3686121
"TRB","Gonzalo","Turbo","Colombia","CO",8.000000,-76.583333,327,\N,\N,3666570,3686121
"GCA","Guacamaya","Guacamaya","Colombia","CO",2.283333,-74.950000,327,\N,\N,\N,3686121
"GAA","Guamal","Guamal","Colombia","CO",9.150000,-74.233333,327,\N,\N,3681605,3686121
"GPI","Guapi","Guapi","Colombia","CO",2.583333,-77.900000,327,\N,\N,3681505,3686121
"GMC","Guerima","Guerima","Colombia","CO",3.633333,-71.166667,327,\N,\N,\N,3686121
"HTZ","Hato Corozal","Hato Corozal","Colombia","CO",6.166667,-71.750000,327,\N,\N,\N,3686121
"HRR","Herrera","Herrera","Colombia","CO",3.216667,-75.850000,327,\N,\N,\N,3686121
"IBE","Ibague","Ibague","Colombia","CO",4.416667,-75.150000,327,\N,\N,3680656,3686121
"ISD","Iscuande","Iscuande","Colombia","CO",2.441667,-77.966667,327,\N,\N,3680491,3686121
"MDE","Jose Maria Cordova","Medellin","Colombia","CO",6.167222,-75.590556,574,\N,"Medellín",3674962,3686121
"JUO","Jurado","Jurado","Colombia","CO",6.516667,-76.600000,327,\N,\N,3680090,3686121
"LCR","La Chorrera","La Chorrera","Colombia","CO",-0.733333,-73.016667,327,\N,\N,\N,3686121
"TCO","La Florida","Tumaco","Colombia","CO",1.833333,-78.500000,327,\N,\N,3666640,3686121
"NVA","La Marguita","Neiva","Colombia","CO",2.933333,-75.283333,327,\N,\N,3673899,3686121
"LPD","La Pedrera","La Pedrera","Colombia","CO",-1.300000,-69.716667,327,\N,\N,\N,3686121
"LPE","La Primavera","La Primavera","Colombia","CO",3.733333,-76.216667,327,\N,\N,3678000,3686121
"LAT","La Uribe","La Uribe","Colombia","CO",4.750000,-74.050000,327,\N,\N,\N,3686121
"VVC","La Vanguardia","Villavicencio","Colombia","CO",4.083333,-73.550000,327,\N,\N,3665900,3686121
"LMC","Lamacarena","Lamacarena","Colombia","CO",3.316667,-73.900000,327,\N,\N,\N,3686121
"LGT","Las Gaviotas","Las Gaviotas","Colombia","CO",4.583333,-70.833333,327,\N,\N,\N,3686121
"LGZ","Leguizamo","Leguizamo","Colombia","CO",-0.183333,-74.750000,327,\N,\N,3671437,3686121
"LMX","Lopez De Micay","Lopez De Micay","Colombia","CO",3.050000,-77.550000,327,\N,\N,\N,3686121
"LRI","Lorica","Lorica","Colombia","CO",9.033333,-75.700000,327,\N,\N,3676397,3686121
"RVE","Los Colonizadores","Saravena","Colombia","CO",6.951944,-71.857222,327,\N,\N,\N,3686121
"NAD","Macanal","Macanal","Colombia","CO",2.566667,-67.583333,327,\N,\N,\N,3686121
"PPN","Machangara","Popayan","Colombia","CO",2.450000,-76.616667,327,\N,\N,\N,3686121
"MCJ","Maicao","Maicao","Colombia","CO",11.383333,-72.233333,327,\N,\N,3675657,3686121
"COG","Mandinga","Condoto","Colombia","CO",5.100000,-76.616667,327,\N,\N,3686002,3686121
"MQU","Mariquita","Mariquita","Colombia","CO",5.216667,-74.883333,327,\N,\N,3675252,3686121
"PEI","Matecana","Pereira","Colombia","CO",4.800000,-75.750000,327,\N,\N,3672486,3686121
"MND","Medina","Medina","Colombia","CO",4.516667,-73.283333,327,\N,\N,3674931,3686121
"MFS","Miraflores","Miraflores","Colombia","CO",1.033333,-72.133333,327,\N,\N,3674740,3686121
"MIX","Miriti","Miriti","Colombia","CO",-1.133333,-70.250000,327,\N,\N,\N,3686121
"MVP","Mitu","Mitu","Colombia","CO",1.133333,-70.050000,327,\N,\N,3674676,3686121
"MMP","Mompos","Mompos","Colombia","CO",9.250000,-74.433333,327,\N,\N,3674597,3686121
"MFB","Monfort","Monfort","Colombia","CO",0.633333,-69.750000,327,\N,\N,\N,3686121
"MTB","Monte Libano","Monte Libano","Colombia","CO",8.083333,-75.341667,327,\N,\N,\N,3686121
"MOY","Monterrey","Monterrey","Colombia","CO",4.916667,-72.850000,327,\N,\N,3769932,3686121
"MHF","Morichal","Morichal","Colombia","CO",1.750000,-69.916667,327,\N,\N,\N,3686121
"MQR","Mosquera","Mosquera","Colombia","CO",2.666667,-78.341667,327,\N,\N,3674293,3686121
"ULS","Mulatos","Mulatos","Colombia","CO",8.650000,-76.750000,327,\N,\N,\N,3686121
"NAR","Nare","Nare","Colombia","CO",6.200000,-74.616667,327,\N,\N,\N,3686121
"NCI","Necocli","Necocli","Colombia","CO",8.450000,-76.783333,327,\N,\N,3673974,3686121
"NUH","Nunchia","Nunchia","Colombia","CO",5.650000,-72.200000,327,\N,\N,3673695,3686121
"NQU","Nuqui","Nuqui","Colombia","CO",5.700000,-77.283333,327,\N,\N,3673690,3686121
"ORC","Orocue","Orocue","Colombia","CO",4.792222,-71.356389,327,\N,\N,3673536,3686121
"OTU","Otu","Otu","Colombia","CO",6.983333,-74.716667,327,\N,\N,\N,3686121
"PAL","Palanquero","Palanquero","Colombia","CO",5.483333,-74.650000,327,\N,\N,\N,3686121
"BGA","Palo Negro","Bucaramanga","Colombia","CO",7.100000,-73.150000,327,\N,"Bucaramanga",3688465,3686121
"EUO","Paratebueno","Paratebueno","Colombia","CO",4.383333,-73.200000,327,\N,\N,3769960,3686121
